,playlist,name,artist,albumreleasedate,genres,energy,danceability,loudness,speechiness,acousticness,liveness,trackpopularity
1193,Random,Ya para Que,Nanpa Básico,2016-10-21,colombian hip hop,0.356,0.781,-8.964,0.462,0.755,0.109,65
1194,Random,Lo Que Siento,Cuco,2017-01-20,bedroom pop,0.665,0.399,-5.915,0.112,0.499,0.384,0
1195,Random,Ahora Te Puedes Marchar,Luis Miguel,1987-07-15,bolero,0.877,0.78,-3.683,0.0427,0.148,0.0627,85
1196,Random,La Cartera,Farruko,2019-04-26,reggaeton,0.796,0.771,-4.106,0.0798,0.0385,0.218,65
1197,Random,Colapso,Kevin Kaarl,2019-02-28,indie triste,0.216,0.544,-17.237,0.0402,0.922,0.112,80
1198,Random,Sin Ti - Remasterizado,Los Panchos,1948,bolero,0.382,0.674,-12.291,0.036,0.969,0.14,57
1199,Random,Si Me Tomo Una Cerveza,Migrantes,2020-11-07,cumbia pop,0.612,0.721,-6.899,0.0563,0.186,0.156,71
1200,Random,Te Encontre,El Vega,2017-11-17,pop reggaeton,0.67,0.733,-6.734,0.0594,0.525,0.233,71
1201,Random,Fuentes de Ortiz,Ed Maverick,2018-03-02,chihuahua indie,0.159,0.83,-14.461,0.0383,0.946,0.362,81
1202,Random,Botella Tras Botella,Gera MX,2021-04-23,mexican hip hop,0.546,0.727,-4.572,0.0437,0.656,0.122,81
1203,Random,No Copio,Crudo Means Raw,2018-08-16,colombian hip hop,0.555,0.818,-9.568,0.173,0.0591,0.636,55
1204,Random,EL TREN,Micro TDH,2021-05-05,trap latino,0.861,0.791,-3.994,0.196,0.319,0.125,59
1205,Random,FERXXO X ÑEJO,Feid,2020-09-11,colombian pop,0.441,0.838,-6.583,0.296,0.177,0.0832,68
1206,Random,María,Crudo Means Raw,2019-01-18,colombian hip hop,0.577,0.633,-11.053,0.0964,0.127,0.264,52
1207,Random,Mi Último Deseo,Banda Los Recoditos,2013-01-01,banda,0.639,0.844,-4.461,0.0437,0.62,0.46,77
1208,Random,Te Ire A Buscar,Santa Fe Klan,2019-06-18,mexican hip hop,0.58,0.684,-7.682,0.133,0.672,0.135,76
1209,Random,Se Amerita,Junior H,2020-09-02,corrido,0.719,0.752,-4.399,0.0285,0.264,0.126,81
1210,Random,Tu Falta De Querer,Mon Laferte,2015-08-21,latin alternative,0.475,0.394,-7.935,0.028,0.0251,0.112,81
1211,Random,Mi Buen Amor,Mon Laferte,2017-04-28,latin alternative,0.541,0.4,-4.527,0.0274,0.557,0.136,82
1212,Random,Manos de Tijera,Camilo,2021-03-04,colombian pop,0.309,0.562,-7.486,0.0475,0.822,0.344,72
1213,Random,Evocación,Carlos Arturo,2012-10-12,classic colombian pop,0.409,0.631,-6.994,0.0342,0.683,0.351,39
1214,Random,Acurrucar,Ed Maverick,2018-03-02,chihuahua indie,0.216,0.809,-12.103,0.0353,0.944,0.0894,73
1215,Random,Si Te Pudiera Mentir,Calibre 50,2019-08-16,banda,0.585,0.764,-7.796,0.0305,0.348,0.369,81
1216,Random,Se Me Olvidó,Christian Nodal,2020-03-06,mariachi,0.554,0.647,-3.14,0.032,0.348,0.317,61
1217,Random,DESPUES QUE TE PERDI,Jon Z,2019-03-13,reggaeton,0.813,0.762,-3.863,0.118,0.248,0.0795,54
1218,Random,Bebé Que Bien Te Ves,J Balvin,2021-09-10,reggaeton,0.665,0.747,-6.538,0.0755,0.0481,0.151,62
1219,Random,Ropa De Bazar,Ed Maverick,2019-04-26,chihuahua indie,0.196,0.53,-10.915,0.0602,0.934,0.219,71
1220,Random,Dejar de Amar,Ayzak Ewan,2021-01-08,indie triste,0.0397,0.565,-22.73,0.0472,0.994,0.341,46
1221,Random,Qué Tal Si Eres Tu,Los Tigres Del Norte,2014-09-16,musica mexicana,0.844,0.618,-4.377,0.108,0.194,0.341,70
1222,Random,Me Tocó Perder,Banda Los Recoditos,2014-09-02,banda,0.365,0.797,-6.556,0.0507,0.659,0.0789,45
1223,Random,Me Sobrabas Tú,Banda Los Recoditos,2014-09-02,banda,0.507,0.729,-4.94,0.0486,0.698,0.26,54
1224,Random,El Tóxico,Grupo Firme,2020-10-27,musica mexicana,0.503,0.626,-5.087,0.141,0.407,0.234,80
1225,Random,Ya Me Enteré,Chayín Rubio,2018-05-11,banda,0.591,0.657,-3.505,0.0297,0.835,0.248,73
1226,Random,En Tu Perra Vida,Grupo Firme,2021-05-12,musica mexicana,0.438,0.546,-4.748,0.0669,0.353,0.261,77
1227,Random,Que Esta Pasando,Fuerza Regida,2021-04-30,corrido,0.709,0.566,-2.86,0.0455,0.579,0.14,68
1228,Random,Niñachay,William Luna,2000-11-28,classic peruvian pop,0.804,0.702,-5.449,0.0859,0.056,0.0811,60
1229,Random,Atrapado en un Sueño,Junior H,2020-03-27,corrido,0.647,0.726,-7.245,0.0364,0.0317,0.109,73
1230,Random,Los Malvekes,Cris Mj,2021-10-29,mambo chileno,0.813,0.798,-6.343,0.0794,0.187,0.686,3
1231,Random,,,0000,,0.613,0.623,-6.329,0.0298,0.311,0.421,0
1232,Random,Demasiado Loco,Paulo Londra,2019-05-23,argentine hip hop,0.377,0.824,-8.859,0.452,0.327,0.121,70
1233,Random,Te Marqué Pedo,Alex Luna,2021-12-02,urbano mexicano,0.662,0.835,-3.939,0.064,0.718,0.111,0
1234,Random,Mente Positiva,Junior H,2020-03-27,corrido,0.604,0.576,-7.558,0.047,0.27,0.176,79
1235,Random,No Me Pesa,Junior H,2020-09-02,corrido,0.736,0.51,-3.866,0.0362,0.114,0.101,74
1236,Random,Demasiadas Mujeres,C. Tangana,2021-02-26,urbano espanol,0.453,0.658,-7.378,0.39,0.131,0.0848,78
1237,Random,Abrazado a Ti,Kevin Kaarl,2019-11-07,indie triste,0.347,0.803,-9.671,0.0319,0.282,0.109,74
1238,Random,Qué bonito fue,El David,2019-11-26,indie triste,0.207,0.505,-12.4,0.032,0.963,0.103,69
1239,Random,Me Olvidé De Los 2,Rels B,2020-12-26,r&b en espanol,0.37,0.722,-8.826,0.203,0.525,0.146,73
1240,Random,Cabrón y Vago,El Fantasma,2021-11-24,banda,0.613,0.529,-3.109,0.19,0.648,0.0767,69
1241,Random,Soltero Feliz,Espinoza Paz,2019-11-06,banda,0.694,0.736,-5.753,0.194,0.442,0.235,61
1242,Random,A La Antigüita,Calibre 50,2021-02-05,banda,0.726,0.651,-4.144,0.0539,0.382,0.0535,80
1243,Random,Me Gusta Tu Vieja,Banda MS de Sergio Lizárraga,2014-06-24,banda,0.546,0.831,-5.408,0.0513,0.561,0.0862,68
1244,Random,Honey,Tavo Guarneros,2019-11-08,indie triste,0.275,0.657,-14.102,0.664,0.973,0.0778,43
1245,Random,Jugaste y Sufrí,Eslabon Armado,2020-12-18,corrido,0.499,0.39,-7.778,0.0381,0.632,0.115,83
1246,Random,Ni Parientes Somos,Los Tigres Del Norte,2001-01-01,musica mexicana,0.605,0.849,-5.705,0.0544,0.321,0.193,76
1247,Random,Ya Acabo,Marca MP,2021-02-19,corrido,0.326,0.673,-7.481,0.0348,0.696,0.103,77
1248,Random,Tú,Los Elegantes de Jerez,2020-02-24,huapango,0.701,0.767,-5.928,0.0269,0.62,0.166,76
1249,Random,Amor Fugaz,Los Del Limit,2021-05-28,corrido,0.411,0.587,-8.758,0.0475,0.185,0.273,75
1250,Random,Chale,Eden Muñoz,2022-02-18,corrido,0.436,0.551,-8.029,0.0428,0.395,0.0719,82
1251,Random,Ya No Somos Ni Seremos,Christian Nodal,2022-02-18,mariachi,0.452,0.588,-4.75,0.0268,0.437,0.344,83
1252,Random,Ya Supérame (En Vivo),Grupo Firme,2021-08-13,musica mexicana,0.4,0.436,-6.521,0.11,0.463,0.76,79
1253,Random,Ya Lo Sé Que Tú Te Vas,Juan Gabriel,1982-05-25,cancion melodica,0.276,0.394,-13.785,0.0378,0.63,0.189,70
1254,Random,Yo Ya No Vuelvo Contigo - En Vivo,Lenin Ramírez,2019-11-01,banda,0.35,0.643,-5.924,0.0783,0.784,0.102,77
1255,Random,Te Apuesto - En vivo,Marca MP,2019-06-28,corrido,0.357,0.724,-8.197,0.0715,0.432,0.12,71
1256,Random,Espacio,Sous-Sol,2018-07-20,indie triste,0.218,0.699,-15.24,0.0432,0.917,0.166,47
1257,Random,Así No Te Amará Jamás,Amanda Miguel,1981-01-01,latin pop,0.843,0.658,-4.158,0.0583,0.538,0.0669,72
1258,Random,Esta noche quiero brandy,Dyango,2003-03-07,cancion melodica,0.444,0.517,-12.745,0.0413,0.543,0.0567,52
1259,Random,Mi Despedida,Los Del Limit,2022-01-28,corrido,0.491,0.531,-8.636,0.0584,0.44,0.128,63
1260,Random,Me Falta la Mitad,Nanpa Básico,2022-05-20,colombian hip hop,0.411,0.565,-7.972,0.0496,0.829,0.0961,52
1261,Random,No Se Va - En Vivo,Grupo Frontera,2022-04-28,musica chihuahuense,0.527,0.594,-9.335,0.0335,0.121,0.234,27
1262,Random,Se Acabó,Santa Fe Klan,2022-08-11,mexican hip hop,0.401,0.669,-7.608,0.0464,0.396,0.122,65
1263,Random,Me Volví A Acordar De Ti,Los Angeles De Charly,2001-01-01,musica mexicana,0.512,0.678,-6.532,0.0275,0.0541,0.369,73
1264,Random,El Rescate,Grupo Marca Registrada,2022-07-22,corrido,0.594,0.794,-8.698,0.139,0.283,0.109,82
1265,Random,Die For You,Joji,2022-11-04,viral pop,0.518,0.472,-7.379,0.051,0.383,0.289,84
1266,Rap,Work,Rihanna,2016-01-28,barbadian pop,0.534,0.725,-6.238,0.0946,0.0752,0.0919,81
1267,Rap,What Do You Mean?,Justin Bieber,2020-02-12,canadian pop,0.631,0.832,-6.19,0.0736,0.585,0.0838,8
1268,Rap,Sorry,Justin Bieber,2015-11-13,canadian pop,0.76,0.654,-3.669,0.045,0.0797,0.299,84
1269,Rap,Stolen Dance,Milky Chance,2013-05-31,german pop,0.581,0.885,-8.813,0.0378,0.427,0.0759,4
1270,Rap,Let Her Go,Passenger,2012-11-05,folk-pop,0.538,0.509,-7.335,0.0572,0.385,0.104,10
1271,Rap,Treasure,Bruno Mars,2012-12-07,dance pop,0.692,0.874,-5.28,0.0431,0.0412,0.324,84
1272,Rap,Young Girls,Bruno Mars,2012-12-07,dance pop,0.749,0.561,-4.951,0.032,0.461,0.205,68
1273,Rap,I'm Yours,Jason Mraz,2008-05-12,acoustic pop,0.444,0.703,-9.331,0.0417,0.559,0.0973,83
1274,Rap,I Won't Give Up,Jason Mraz,2012-04-13,acoustic pop,0.303,0.483,-10.058,0.0429,0.694,0.115,73
1275,Rap,Thinking out Loud,Ed Sheeran,2014-06-21,pop,0.445,0.781,-6.061,0.0295,0.474,0.184,86
1276,Rap,Sing,Ed Sheeran,2014-06-21,pop,0.67,0.818,-4.451,0.0472,0.304,0.0601,73
1277,Rap,Cheap Thrills (feat. Sean Paul),Sia,2016-02-11,australian dance,0.8,0.592,-4.931,0.215,0.0561,0.0775,70
1278,Rap,Chandelier,Sia,2014-07-04,australian dance,0.787,0.399,-2.88,0.0499,0.0197,0.0685,83
1279,Rap,Elastic Heart,Sia,2014-07-04,australian dance,0.791,0.421,-4.998,0.0496,0.0117,0.146,79
1280,Rap,Hotline Bling,Drake,2016-05-06,canadian hip hop,0.628,0.891,-7.863,0.0551,0.00258,0.0504,81
1281,Rap,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,2014-09-16,french indie pop,0.886,0.76,-5.356,0.0258,0.0219,0.623,71
1282,Rap,Can't Feel My Face,The Weeknd,2015-08-28,canadian contemporary r&b,0.769,0.705,-5.526,0.0425,0.113,0.105,85
1283,Rap,Starboy,The Weeknd,2016-11-25,canadian contemporary r&b,0.587,0.679,-7.015,0.276,0.141,0.137,94
1284,Rap,The Hills,The Weeknd,2015-08-28,canadian contemporary r&b,0.564,0.585,-7.063,0.0515,0.0671,0.135,89
1285,Rap,One Dance,Drake,2016-05-06,canadian hip hop,0.625,0.792,-5.609,0.0536,0.00776,0.329,89
1286,Rap,"Hold On, We're Going Home",Drake,2013-01-01,canadian hip hop,0.414,0.773,-7.436,0.0961,0.00411,0.0733,77
1287,Rap,Don't,Bryson Tiller,2015-10-02,kentucky hip hop,0.356,0.765,-5.556,0.195,0.223,0.0963,86
1288,Rap,Flashed Junk Mind,Milky Chance,2013-05-31,german pop,0.84,0.839,-8.721,0.0474,0.389,0.114,1
1289,Rap,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2014-12-23,canadian contemporary r&b,0.381,0.659,-5.922,0.0304,0.385,0.0972,78
1290,Rap,Antidote,Travis Scott,2015-09-04,hip hop,0.526,0.713,-5.046,0.032,0.00767,0.124,76
1291,Rap,Shape of You,Ed Sheeran,2017-03-03,pop,0.652,0.825,-3.183,0.0802,0.581,0.0931,90
1292,Rap,Trap Queen,Fetty Wap,2015-09-25,new jersey rap,0.873,0.746,-3.803,0.128,0.0244,0.354,77
1293,Rap,Let Me Love You,DJ Snake,2016-08-05,edm,0.716,0.649,-5.371,0.0349,0.0863,0.135,87
1294,Rap,Panda,Desiigner,2016-06-26,pop rap,0.766,0.576,-4.943,0.449,0.028,0.366,72
1295,Rap,I Feel It Coming,The Weeknd,2016-11-25,canadian contemporary r&b,0.819,0.773,-5.946,0.118,0.428,0.0679,83
1296,Rap,Don't Let Me Down,The Chainsmokers,2016-02-05,electropop,0.869,0.532,-5.094,0.172,0.157,0.136,83
1297,Rap,Middle,DJ Snake,2016-08-05,edm,0.695,0.583,-5.336,0.0423,0.0141,0.0527,79
1298,Rap,Stole the Show,Kygo,2016-05-13,edm,0.635,0.64,-7.565,0.226,0.271,0.319,79
1299,Rap,Six Feet Under,The Weeknd,2016-11-25,canadian contemporary r&b,0.504,0.772,-8.219,0.0761,0.129,0.125,71
1300,Rap,Rather Be (feat. Jess Glynne),Clean Bandit,2014-06-02,pop,0.586,0.799,-6.735,0.0377,0.162,0.193,75
1301,Rap,Tiimmy Turner,Desiigner,2016-07-22,pop rap,0.725,0.603,-3.054,0.0393,0.174,0.0786,69
1302,Rap,Where Are Ü Now (with Justin Bieber),Jack Ü,2015-02-24,edm,0.781,0.432,-4.038,0.0567,0.041,0.0789,77
1303,Rap,Attention,Charlie Puth,2018-05-11,pop,0.613,0.775,-4.586,0.0542,0.109,0.134,86
1304,Rap,Fake Love,Drake,2017-03-18,canadian hip hop,0.481,0.928,-9.35,0.287,0.105,0.176,76
1305,Rap,My Way (feat. Monty),Fetty Wap,2015-09-25,new jersey rap,0.741,0.748,-3.103,0.0531,0.00419,0.147,68
1306,Rap,Sunset Lover,Petit Biscuit,2017-11-10,new french touch,0.525,0.785,-7.556,0.042,0.669,0.114,71
1307,Rap,Something Just Like This,The Chainsmokers,2017-04-07,electropop,0.635,0.617,-6.769,0.0317,0.0498,0.164,88
1308,Rap,Mask Off,Future,2017-06-30,atl hip hop,0.434,0.833,-8.795,0.431,0.0102,0.165,85
1309,Rap,rockstar (feat. 21 Savage),Post Malone,2018-04-27,dfw rap,0.52,0.585,-6.136,0.0712,0.124,0.131,87
1310,Rap,Congratulations,Post Malone,2016-12-09,dfw rap,0.804,0.63,-4.183,0.0363,0.215,0.253,85
1311,Rap,I Fall Apart,Post Malone,2016-12-09,dfw rap,0.538,0.556,-5.408,0.0382,0.0689,0.196,82
1312,Rap,White Iverson,Post Malone,2016-12-09,dfw rap,0.562,0.675,-7.678,0.0352,0.233,0.0816,80
1313,Rap,Candy Paint,Post Malone,2018-04-27,dfw rap,0.667,0.664,-5.941,0.154,0.64,0.0753,79
1314,Rap,Go Flex,Post Malone,2016-12-09,dfw rap,0.498,0.665,-8.185,0.0832,0.228,0.0757,81
1315,Rap,Deja Vu,Post Malone,2016-12-09,dfw rap,0.69,0.62,-6.508,0.0493,0.0931,0.131,69
1316,Rap,Too Young,Post Malone,2016-12-09,dfw rap,0.635,0.602,-6.526,0.052,0.271,0.0829,66
1317,Rap,Swimming Pools (Drank),Kendrick Lamar,2012-01-01,conscious hip hop,0.447,0.577,-5.892,0.277,0.00627,0.0899,81
1318,Rap,HUMBLE.,Kendrick Lamar,2017-04-14,conscious hip hop,0.621,0.908,-6.638,0.102,0.000282,0.0958,88
1319,Rap,DNA.,Kendrick Lamar,2017-04-14,conscious hip hop,0.523,0.638,-6.664,0.357,0.00454,0.0842,83
1320,Rap,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,2012-10-22,conscious hip hop,0.698,0.587,-8.948,0.0943,0.0152,0.442,70
1321,Rap,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2017-04-14,conscious hip hop,0.535,0.658,-8.983,0.0573,0.0265,0.2,80
1322,Rap,PRIDE.,Kendrick Lamar,2017-04-14,conscious hip hop,0.535,0.665,-7.056,0.0572,0.0786,0.154,86
1323,Rap,This Life,Denzel Curry,2016-10-14,dark trap,0.843,0.724,-6.74,0.0617,0.517,0.12,61
1324,Rap,XO Tour Llif3,Lil Uzi Vert,2017-08-25,melodic rap,0.75,0.732,-6.366,0.231,0.00264,0.109,84
1325,Rap,Young Dumb & Broke,Khalid,2017-04-27,pop,0.539,0.799,-6.351,0.0421,0.199,0.165,83
1326,Rap,Location,Khalid,2017-04-27,pop,0.449,0.736,-11.462,0.425,0.33,0.0898,80
1327,Rap,Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-04-07,atl hip hop,0.666,0.926,-5.314,0.244,0.0611,0.123,4
1328,Rap,God's Plan,Drake,2018-06-29,canadian hip hop,0.449,0.754,-9.211,0.109,0.0332,0.552,88
1329,Rap,Call Out My Name,The Weeknd,2018-03-30,canadian contemporary r&b,0.593,0.461,-4.954,0.0356,0.17,0.307,89
1330,Rap,Pray For Me (with Kendrick Lamar),The Weeknd,2018-02-09,canadian contemporary r&b,0.677,0.735,-4.979,0.093,0.0762,0.111,73
1331,Rap,Redbone,Childish Gambino,2016-12-02,atl hip hop,0.344,0.743,-11.174,0.118,0.169,0.103,15
1332,Rap,Psycho (feat. Ty Dolla $ign),Post Malone,2018-04-27,dfw rap,0.56,0.75,-8.094,0.105,0.546,0.111,80
1333,Rap,Don’t Matter To Me (with Michael Jackson),Drake,2018-06-29,canadian hip hop,0.318,0.822,-12.391,0.0575,0.493,0.11,72
1334,Rap,Wet Dreamz,J. Cole,2014-12-09,conscious hip hop,0.705,0.517,-8.205,0.364,0.0751,0.128,5
1335,Rap,In My Feelings,Drake,2018-06-29,canadian hip hop,0.626,0.835,-5.833,0.125,0.0589,0.396,78
1336,Rap,Lucid Dreams,Juice WRLD,2018-12-10,chicago rap,0.566,0.511,-7.23,0.2,0.349,0.34,87
1337,Rap,Alright,Kendrick Lamar,2015-03-16,conscious hip hop,0.766,0.796,-5.974,0.238,0.0742,0.0827,84
1338,Rap,bellyache,Billie Eilish,2017-02-24,art pop,0.573,0.695,-8.597,0.106,0.46,0.482,80
1339,Rap,Good Night,Denzel Curry,2016-10-14,dark trap,0.821,0.771,-3.387,0.192,0.00349,0.108,49
1340,Rap,Try Me,The Weeknd,2018-03-30,canadian contemporary r&b,0.679,0.456,-5.778,0.064,0.596,0.129,76
1341,Rap,Eastside (with Halsey & Khalid),benny blanco,2018-07-12,pop,0.68,0.56,-7.648,0.321,0.555,0.116,79
1342,Rap,Black Beatles,Rae Sremmurd,2016-08-12,melodic rap,0.632,0.794,-6.163,0.0649,0.142,0.128,78
1343,Rap,All The Stars (with SZA),Kendrick Lamar,2018-02-09,conscious hip hop,0.633,0.698,-4.946,0.0597,0.0605,0.0926,87
1344,Rap,Remind Me to Forget,Kygo,2018-03-16,edm,0.508,0.685,-6.4,0.0987,0.193,0.139,68
1345,Rap,Sober,Childish Gambino,2014-10-03,atl hip hop,0.592,0.701,-6.646,0.0301,0.101,0.551,0
1346,Rap,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2017-03-10,melodic rap,0.81,0.839,-5.274,0.0568,0.501,0.117,68
1347,Rap,Bonfire,Childish Gambino,2011-11-15,atl hip hop,0.745,0.506,-6.044,0.331,0.0594,0.341,5
1348,Rap,Feels Like Summer,Childish Gambino,2018-07-11,atl hip hop,0.596,0.55,-8.214,0.134,0.162,0.0805,74
1349,Rap,Better Now,Post Malone,2018-04-27,dfw rap,0.578,0.68,-5.804,0.04,0.331,0.135,84
1350,Rap,Human,Rag'n'Bone Man,2017-02-10,neo soul,0.707,0.602,-4.097,0.302,0.393,0.165,83
1351,Rap,iSpy (feat. Lil Yachty) - No Intro,KYLE,2017-06-02,deep underground hip hop,0.633,0.728,-6.695,0.227,0.412,0.105,62
1352,Rap,Mr. Clean,Yung Gravy,2018-05-04,meme rap,0.701,0.758,-6.053,0.162,0.685,0.114,69
1353,Rap,Magic,Yung Gravy,2019-05-31,meme rap,0.718,0.791,-6.343,0.0643,0.0541,0.334,59
1354,Rap,Cheryl,Yung Gravy,2017-06-21,meme rap,0.698,0.801,-8.998,0.33,0.0477,0.184,58
1355,Rap,IV. Sweatpants,Childish Gambino,2013-12-10,atl hip hop,0.47,0.71,-9.33,0.142,0.154,0.643,7
1356,Rap,goosebumps,Travis Scott,2016-09-16,hip hop,0.728,0.841,-3.37,0.0484,0.0847,0.149,87
1357,Rap,Ransom,Lil Tecca,2019-08-30,melodic rap,0.642,0.745,-6.257,0.287,0.0204,0.0658,83
1358,Rap,223's (feat. 9lokknine),YNW Melly,2019-08-09,melodic rap,0.547,0.932,-7.787,0.333,0.0388,0.0924,70
1359,Rap,A LOT TO LOSE,24kGoldn,2019-11-22,cali rap,0.766,0.607,-5.65,0.0475,0.193,0.131,55
1360,Rap,Robbery,Juice WRLD,2019-03-08,chicago rap,0.692,0.685,-5.122,0.0457,0.328,0.153,6
1361,Rap,Save That Shit,Lil Peep,2017-08-15,cloud rap,0.583,0.534,-8.672,0.0288,0.0262,0.421,10
1362,Rap,FML,Arizona Zervas,2018-06-03,pop rap,0.575,0.822,-5.95,0.0934,0.113,0.106,69
1363,Rap,ROXANNE,Arizona Zervas,2019-10-10,pop rap,0.601,0.621,-5.616,0.148,0.0522,0.46,80
1364,Rap,The Box,Roddy Ricch,2019-12-06,melodic rap,0.586,0.896,-6.687,0.0559,0.104,0.79,84
1365,Rap,VALENTINO,24kGoldn,2019-11-22,cali rap,0.717,0.746,-4.841,0.179,0.199,0.132,73
1366,Rap,Star Shopping,Lil Peep,2015,cloud rap,0.471,0.585,-9.934,0.0616,0.0967,0.115,11
1367,Rap,No Role Modelz,J. Cole,2014-12-09,conscious hip hop,0.521,0.692,-8.465,0.33,0.301,0.0565,11
1368,Rap,Bound 2,Kanye West,2013-06-18,chicago rap,0.665,0.367,-2.821,0.0465,0.145,0.113,87
1369,Rap,Chanel,Frank Ocean,2017-03-10,lgbtq+ hip hop,0.503,0.776,-5.732,0.237,0.874,0.112,79
1370,Salsa,Tendria Que Llorar Por Ti,Moncho Santana,1991,salsa,0.752,0.591,-11.405,0.0445,0.709,0.128,53
1371,Salsa,Lloraras,Oscar D'León,1996-02-28,salsa,0.709,0.708,-7.555,0.0472,0.582,0.0717,0
1372,Salsa,Gitana,Willie Colón,1983-01-01,salsa,0.593,0.479,-6.629,0.0502,0.635,0.216,66
1373,Salsa,Persona Ideal,Adolescent's Orquesta,1997,salsa,0.511,0.464,-11.815,0.0329,0.437,0.149,0
1374,Salsa,"El Amor de Mi Vida ""Se Fue""",Grupo Galé,2008,boogaloo,0.901,0.656,-6.213,0.0367,0.51,0.149,0
1375,Salsa,Beso a Beso,Grupo Galé,2007-02-01,boogaloo,0.896,0.665,-3.86,0.041,0.488,0.0471,0
1376,Salsa,Me Volvieron A Hablar De Ella,Gilberto Santa Rosa,1993,salsa,0.557,0.647,-10.04,0.0367,0.215,0.179,52
1377,Salsa,Como Duele Llorar,Grupo Galé,2006-01-25,boogaloo,0.851,0.443,-5.969,0.039,0.252,0.1,0
1378,Salsa,Idilio,Willie Colón,2010-06-08,salsa,0.715,0.527,-8.309,0.0398,0.552,0.085,74
1379,Salsa,Todo Tiene Su Final,Willie Colón,1973-12-31,salsa,0.85,0.498,-6.494,0.042,0.74,0.292,62
1380,Salsa,Un Verano en NY,El Gran Combo De Puerto Rico,1987,salsa,0.782,0.556,-6.354,0.0466,0.678,0.274,44
1381,Salsa,Dile Que por Mí No Tema,Celia Cruz,2011-10-25,cha-cha-cha,0.475,0.536,-6.599,0.0416,0.812,0.177,6
1382,Salsa,Cada Día Que Pasa,Guayacán Orquesta,2013-03-28,salsa,0.826,0.738,-5.177,0.0363,0.143,0.126,15
1383,Salsa,Eres,Grupo Niche,1997-01-02,salsa,0.827,0.724,-7.813,0.0397,0.458,0.0607,64
1384,Salsa,Conciencia,Gilberto Santa Rosa,1990,salsa,0.644,0.569,-8.286,0.0408,0.514,0.257,61
1385,Salsa,Te Amo Te Extraño,Guayacán Orquesta,2013-03-28,salsa,0.58,0.709,-7.977,0.0392,0.0429,0.125,21
1386,Salsa,"Oiga, Mire, Vea",Guayacán Orquesta,2000-07-12,salsa,0.806,0.74,-5.032,0.0428,0.45,0.0504,27
1387,Salsa,Torero,Guayacán Orquesta,2000-07-12,salsa,0.856,0.685,-4.583,0.0348,0.311,0.191,14
1388,Salsa,Un Vestido Bonito,Guayacán Orquesta,2013-03-28,salsa,0.881,0.633,-4.654,0.0491,0.2,0.069,13
1389,Salsa,Amor Traicionero,Guayacán Orquesta,2000-07-12,salsa,0.703,0.582,-3.925,0.04,0.193,0.335,20
1390,Salsa,Si Me Ves Llorar,David Pabon,2001-06-12,salsa,0.855,0.63,-5.544,0.0345,0.434,0.109,0
1391,Salsa,Como Lo Haces Conmigo,David Pabon,2001-06-12,salsa,0.781,0.678,-5.764,0.0346,0.695,0.144,0
1392,Salsa,Caradura,David Pabon,2001-06-12,salsa,0.783,0.709,-6.669,0.0371,0.515,0.0973,0
1393,Salsa,Desnúdate Mujer,Frankie Ruiz,2017-11-24,salsa,0.849,0.659,-4.315,0.0328,0.353,0.31,56
1394,Salsa,Tú Me Vuelves Loco,Frankie Ruiz,2017-11-24,salsa,0.74,0.786,-7.205,0.0324,0.388,0.0717,62
1395,Salsa,De Mí Enamórate,Tito Nieves,2003-01-01,salsa,0.871,0.5,-6.251,0.0365,0.71,0.0795,53
1396,Salsa,Triste Y Vacía,Héctor Lavoe,1982-01-01,salsa,0.624,0.506,-4.997,0.0362,0.646,0.104,61
1397,Salsa,El Gran Varón,Willie Colón,1989-01-01,salsa,0.665,0.645,-5.519,0.0384,0.581,0.0391,72
1398,Salsa,Cinco Noches,Paquito Guzman,1999-09-14,salsa,0.718,0.648,-6.086,0.0458,0.415,0.171,49
1399,Salsa,Amame en Camara Lenta,Cano Estremera,1988,salsa,0.573,0.596,-11.167,0.0453,0.702,0.258,47
